1517814;51;62;
1522821;51;62;
1527827;51;62;
1532834;51;62;
1537841;51;62;
1542847;51;62;
1547853;51;62;
1552860;51;62;
1557866;51;62;
1562872;51;62;
1567878;51;62;
1572884;51;62;
1577890;51;62;
1582896;51;62;
1587902;53;62;
1592909;86;62;
1597915;51;62;
1602921;55;63;
1607927;58;63;
1612933;65;62;
1617939;61;63;
1622945;59;63;
1627951;54;62;
1632957;52;63;
1637963;53;63;
1642969;51;62;
1647975;51;62;
1652981;51;62;
1657987;51;62;
1662993;51;62;
1667999;51;62;
1673005;51;62;
1678012;51;62;
1683018;51;63;
1688024;51;62;
1693030;53;62;
1698036;51;62;
1703042;51;62;
1708048;56;62;
1713054;51;62;
1718060;51;62;
1723066;51;62;
1728073;51;62;
1733079;51;63;
1738085;51;62;
1743091;51;62;
1748097;51;62;
1753103;51;62;
1758109;51;62;
1763115;51;62;
1768121;51;62;
1773127;51;62;
1778133;51;62;
1783139;51;62;
1788145;51;62;
1793151;51;62;
1798157;51;62;
1803163;51;62;
1808169;54;62;
1813175;55;63;
1818181;54;63;
1823187;51;62;
1828193;51;62;
1833199;51;62;
1838207;51;62;
1843213;51;62;
1848219;51;62;
1853225;51;62;
1858231;51;62;
1863237;51;62;
1868243;51;62;
1873249;51;62;
1878255;51;62;
1883261;51;63;
1888267;51;62;
1893273;51;62;
1898279;51;62;
1903285;51;62;
1908291;51;62;
1913297;51;62;
1918303;51;62;
1923309;51;62;
1928315;51;62;
1933321;51;62;
1938327;51;62;
1943333;51;62;
1948339;51;62;
1953345;51;62;
1958351;51;62;
1963357;51;62;
1968363;51;62;
1973369;51;62;
1978375;51;62;
1983381;51;62;
1988387;51;62;
1993393;51;62;
1998400;51;62;
2003406;51;62;
2008412;51;62;
2013418;51;62;
2018424;51;62;
2023430;51;62;
2028436;51;62;
2033442;51;62;
2038448;51;62;
2043454;51;62;
2048460;51;62;
2053466;51;62;
2058472;51;62;
2063478;51;62;
2068484;51;62;
2073490;51;62;
2078496;51;62;
2083502;51;62;
2088508;51;62;
2093514;51;62;
2098520;51;62;
2103526;51;62;
2108532;51;62;
2113538;51;62;
2118544;51;62;
2123550;51;62;
2128556;51;62;
2133562;51;62;
2138568;51;62;
2143574;51;62;
2148580;51;62;
2153586;51;62;
2158593;51;62;
2163599;51;62;
2168605;51;62;
2173611;51;62;
2178618;51;62;
2183624;51;62;
2188630;51;62;
2193636;51;62;
2198642;51;62;
2203649;51;62;
2208655;51;62;
2213661;51;62;
2218667;51;62;
2223673;51;62;
2228679;51;62;
2233685;51;62;
2238691;51;62;
2243697;51;62;
2248703;51;62;
2253709;51;62;
2258716;51;62;
2263722;51;62;
2268728;51;62;
2273734;51;62;
2278740;51;62;
2283746;51;62;
2288752;51;62;
2293758;51;62;
2298765;51;62;
2303771;51;62;
2308778;51;62;
2313784;51;62;
2318791;51;62;
2323799;51;62;
2328805;51;62;
2333812;51;62;
2338818;51;62;
2343824;51;62;
2348830;51;62;
2353838;51;62;
2358844;51;62;
2363850;51;62;
2368858;51;62;
2373865;51;62;
2378871;51;62;
2383877;51;62;
2388885;51;62;
2393891;51;62;
2398897;51;62;
2403903;51;62;
2408910;51;62;
2413918;50;62;
2418924;51;62;
2423930;51;62;
2428937;51;62;
2433943;51;62;
2438949;51;62;
2443955;51;62;
2448961;51;62;
2453967;51;62;
2458973;51;62;
2463979;51;62;
2468985;51;62;
2473991;51;62;
2478998;51;62;
2484004;51;62;
2489010;51;62;
2494016;51;62;
2499022;51;62;
2504028;51;62;
2509034;51;62;
2514040;51;62;
2519046;51;62;
2524052;51;62;
2529058;51;62;
2534064;51;62;
2539070;51;62;
2544076;51;62;
2549082;51;62;
2554088;51;62;
2559094;51;62;
2564100;51;62;
2569106;51;62;
2574112;51;62;
2579118;51;62;
2584124;51;62;
2589130;51;62;
2594136;51;62;
2599142;51;62;
2604148;51;62;
2609154;51;62;
2614160;51;62;
2619166;51;62;
2624172;51;62;
2629178;51;62;
2634184;51;62;
2639199;52;64;
2644205;51;62;
2649211;51;62;
2654217;51;62;
2659223;51;62;
2664229;51;62;
2669235;51;62;
2674241;51;62;
2679247;51;62;
2684253;51;62;
2689259;51;62;
2694265;51;62;
2699271;51;62;
2704277;51;62;
2709283;51;62;
2714289;51;62;
2719295;51;62;
2724301;51;62;
2729307;51;62;
2734313;51;62;
2739319;51;62;
2744325;51;62;
2749331;51;62;
2754337;51;62;
2759343;51;62;
2764349;51;62;
2769355;51;62;
2774361;51;62;
2779367;51;62;
2784373;51;62;
2789379;51;62;
2794385;51;62;
2799393;51;62;
2804399;51;62;
2809405;51;62;
2814411;51;62;
2819417;51;62;
2824423;51;62;
2829429;51;62;
2834435;51;62;
2839441;51;62;
2844447;51;62;
2849453;51;62;
2854459;51;62;
2859465;51;62;
2864471;51;62;
2869477;51;62;
2874483;51;62;
2879489;51;62;
2884495;51;62;
2889501;51;62;
2894507;51;62;
2899513;51;62;
2904519;51;62;
2909525;51;62;
2914531;51;62;
2919537;51;62;
2924543;51;62;
2929549;51;62;
2934555;51;62;
2939561;51;62;
2944567;51;62;
2949573;51;62;
2954579;51;62;
2959586;51;62;
2964592;51;62;
2969598;51;62;
2974604;51;62;
2979610;51;62;
2984616;51;62;
2989622;51;62;
2994628;51;62;
2999634;51;62;
3004640;51;62;
3009646;51;62;
3014652;51;62;
3019658;51;62;
3024664;51;62;
3029670;51;62;
3034676;51;63;
3039682;51;62;
3044688;51;63;
3049694;56;63;
3054700;54;63;
3059706;53;63;
3064712;53;63;
3069718;52;63;
3074724;52;63;
3079730;51;63;
3084736;52;63;
3089742;51;63;
3094748;51;63;
3099754;52;63;
3104760;52;63;
3109766;52;63;
3114772;52;63;
3119779;52;63;
3124785;51;63;
3129791;51;63;
3134797;54;63;
3139803;53;63;
3144809;51;63;
3149815;52;63;
3154821;52;63;
3159827;52;63;
3164833;52;63;
3169839;52;63;
3174845;56;63;
3179851;58;63;
3184857;57;63;
3189864;55;63;
3194870;55;63;
3199876;57;63;
3204883;58;63;
3209889;55;63;
3214895;54;63;
3219901;59;63;
3224907;59;63;
3229913;58;63;
3234919;52;63;
3239925;53;63;
3244931;54;63;
3249937;55;63;
3254943;56;63;
3259949;52;63;
3264955;61;63;
3269961;53;63;
3274967;54;63;
3279974;55;63;
3284981;52;63;
3289987;56;63;
3294993;55;63;
3299999;54;63;
3305005;53;63;
3310011;54;63;
3315017;55;63;
3320023;56;63;
3325029;58;63;
3330035;58;63;
3335041;60;63;
3340047;59;63;
3345053;60;63;
3350059;62;63;
3355066;62;63;
3360073;61;63;
3365080;63;63;
3370086;64;63;
3375092;64;63;
3380098;65;63;
3385104;65;63;
3390110;66;63;
3395116;67;63;
3400122;67;63;
3405128;66;63;
3410134;67;63;
3415140;67;63;
3420146;70;63;
3425152;61;63;
3430158;60;63;
3435165;59;63;
3440173;63;64;
3445180;63;63;
3450187;62;63;
3455193;62;63;
3460200;63;63;
3465206;64;63;
3470212;65;63;
3475218;66;63;
3480224;64;63;
3485230;63;63;
3490238;63;63;
3495244;62;63;
3500251;60;63;
3505257;60;63;
3510263;61;63;
3515269;61;63;
3520275;60;63;
3525281;59;63;
3530287;60;63;
3535293;57;63;
3540299;55;63;
3545305;56;63;
3550311;56;63;
3555317;56;63;
3560323;55;63;
3565329;54;63;
3570335;53;63;
3575341;53;63;
3580347;53;63;
3585353;53;63;
3590359;53;63;
3595365;53;63;
3600372;53;63;
3605378;52;63;
3610384;51;63;
3615390;52;63;
3620396;53;63;
3625402;54;63;
3630408;53;65;
3635414;51;63;
3640420;51;63;
3645426;51;63;
3650432;51;63;
3655438;51;63;
3660444;51;63;
3665450;51;63;
3670456;51;63;
3675462;51;63;
3680468;51;63;
3685474;51;63;
3690480;51;63;
3695486;51;63;
3700492;51;63;
3705498;51;63;
3710504;51;63;
3715510;51;63;
3720516;51;63;
3725522;51;63;
3730528;51;63;
3735534;51;63;
3740540;51;63;
3745546;51;63;
3750552;51;63;
3755558;51;63;
3760566;51;63;
3765572;51;63;
3770578;51;63;
3775584;51;63;
3780590;51;63;
3785596;51;63;
3790602;51;63;
3795608;51;63;
3800614;51;63;
3805620;51;63;
3810626;51;63;
3815632;51;63;
3820638;51;63;
3825644;51;63;
3830650;51;63;
3835656;51;63;
3840662;51;63;
3845668;51;63;
3850674;51;63;
3855680;51;63;
3860686;51;63;
3865692;51;63;
3870698;51;63;
3875704;51;63;
3880710;51;63;
3885716;51;63;
3890722;51;63;
3895728;52;63;
3900734;51;63;
3905740;52;63;
3910746;55;63;
3915752;54;63;
3920770;55;64;
3925776;56;63;
3930782;56;63;
3935788;56;63;
3940794;55;63;
3945800;55;63;
3950806;53;63;
3955812;52;63;
3960818;54;63;
3965824;55;63;
3970830;55;63;
3975836;53;63;
3980842;53;63;
3985848;53;63;
3990854;52;63;
3995860;52;63;
4000866;51;63;
4005872;52;63;
4010878;52;63;
4015884;51;63;
4020890;52;63;
4025896;51;63;
4030902;51;63;
4035908;52;63;
4040914;52;63;
4045920;51;63;
4050926;52;63;
4055932;51;63;
4060938;51;63;
4065944;51;63;
4070950;51;63;
4075956;51;63;
4080963;51;63;
4085969;52;63;
4090975;51;63;
4095981;52;63;
4100987;51;63;
4105993;52;63;
4110999;52;63;
4116005;52;63;
4121011;52;63;
4126017;52;63;
4131023;52;63;
4136029;52;63;
4141035;52;63;
4146041;52;63;
4151047;52;63;
4156053;52;63;
4161059;52;63;
4166065;52;63;
4171071;52;63;
4176077;52;63;
4181083;52;63;
4186089;52;63;
4191095;52;63;
4196101;52;63;
4201107;52;63;
4206113;52;63;
4211119;52;63;
4216125;52;63;
4221131;52;63;
4226137;53;63;
4231143;56;63;
4236149;55;63;
4241156;54;63;
4246162;52;63;
4251168;52;63;
4256174;52;63;
4261180;52;63;
4266186;52;63;
4271192;53;63;
4276198;52;63;
4281204;52;63;
4286210;52;63;
4291216;52;63;
4296222;52;63;
4301228;52;63;
4306234;52;63;
4311240;52;63;
4316246;52;63;
4321252;52;63;
4326258;52;63;
4331264;52;63;
4336270;52;63;
4341276;53;63;
4346282;53;63;
4351288;52;63;
4356294;53;63;
4361300;54;63;
4366306;55;63;
4371312;55;63;
4376318;55;63;
4381324;55;63;
4386330;54;63;
4391336;54;63;
4396342;54;63;
4401349;54;63;
4406355;54;63;
4411361;54;63;
4416367;54;63;
4421373;54;63;
4426379;54;63;
4431385;54;63;
4436391;54;63;
4441397;54;63;
4446403;54;63;
4451409;54;63;
4456415;55;63;
4461421;56;63;
4466427;57;63;
4471434;58;63;
4476440;67;63;
4481446;64;63;
4486452;64;63;
4491458;62;63;
4496464;67;63;
4501470;67;63;
4506476;66;63;
4511482;67;63;
4516488;68;63;
4521494;67;63;
4526500;67;63;
4531506;67;63;
4536512;66;63;
4541518;67;63;
4546524;67;63;
4551530;67;63;
4556536;66;63;
4561544;65;64;
4566550;65;63;
4571556;66;63;
4576562;65;63;
4581568;66;63;
4586574;65;63;
4591580;65;63;
4596586;65;63;
4601592;64;63;
4606598;66;63;
4611604;66;63;
4616610;65;63;
4621616;66;63;
4626622;66;63;
4631628;66;63;
4636634;66;63;
4641640;66;63;
4646646;66;63;
4651652;67;63;
4656658;66;63;
4661664;66;63;
4666670;66;63;
4671676;67;63;
4676682;66;63;
4681688;67;63;
4686694;68;63;
4691700;68;63;
4696706;68;63;
4701712;68;63;
4706718;68;63;
4711724;68;63;
4716730;68;63;
4721737;69;64;
4726743;68;63;
4731749;68;63;
4736755;68;63;
4741761;69;63;
4746767;70;63;
4751773;69;63;
4756779;71;63;
4761785;72;63;
4767431;2147483647;2147483647;
4772438;71;63;
4777444;62;63;
4782450;61;63;
4787456;64;63;
4792691;2147483647;2147483647;
4797697;71;62;
4802703;71;63;
4807709;66;63;
4812715;74;63;
4817721;64;63;
4822727;70;63;
4827733;66;63;
4832739;67;63;
4837745;67;63;
4842751;62;63;
4847757;62;63;
4852763;62;63;
4857769;65;63;
4862775;59;63;
4867781;59;63;
4872788;59;64;
4877794;59;63;
4882800;59;63;
4887806;59;63;
4892812;59;63;
4897818;59;63;
4902824;59;63;
4907830;60;63;
4912836;59;63;
4917842;59;63;
4922848;59;63;
4927854;60;63;
4932860;59;63;
4937866;60;63;
4942872;60;63;
4947878;60;63;
4952884;61;63;
4957890;62;63;
4962897;63;63;
4967903;67;63;
4972909;62;63;
4977916;63;63;
4982923;63;63;
4987929;64;63;
4992935;70;63;
4997941;60;63;
5002947;60;63;
5007953;60;63;
5012959;60;63;
5017966;60;63;
5022973;60;63;
5027979;61;63;
5032987;60;64;
5037993;61;63;
5042999;60;63;
5048006;62;63;
5053012;67;62;
5058018;62;63;
5063024;61;63;
5068031;61;63;
5073037;61;63;
5078043;61;63;
5083049;62;63;
5088055;65;63;
5093061;70;63;
5098067;65;63;
5103073;68;63;
5108079;63;63;
5113085;62;63;
5118092;62;63;
5123098;62;63;
5128105;62;63;
5133112;62;63;
5138118;62;63;
5143125;62;63;
5148132;62;63;
5153139;62;63;
5158145;62;63;
5163152;63;63;
5168159;62;63;
5173165;62;63;
5178172;62;63;
5183178;62;63;
5188184;62;63;
5193199;65;65;
5198205;66;63;
5203211;71;63;
5208217;64;63;
5213223;63;63;
5218229;64;63;
5223235;65;63;
5228241;65;63;
5233247;65;63;
5238253;65;63;
5243259;66;63;
5248265;66;63;
5253271;68;64;
5258277;77;63;
5263283;71;64;
5268289;73;63;
5273295;75;63;
5278301;58;63;
5283307;57;63;
5288313;56;63;
5293319;56;63;
5298325;55;63;
5303331;55;63;
5308337;56;63;
5313343;56;63;
5318349;56;63;
5323355;56;63;
5328361;56;63;
5333367;57;63;
5338373;64;63;
5343379;55;63;
5348385;56;63;
5353392;57;64;
5358398;54;63;
5363404;54;63;
5368410;54;63;
5373416;54;63;
5378422;54;63;
5383428;55;63;
5388434;54;63;
5393440;54;63;
5398446;54;63;
5403452;54;63;
5408458;54;63;
5413464;54;63;
5418470;54;63;
5423476;55;63;
5428482;54;63;
5433488;53;63;
5438494;54;63;
5443500;55;63;
5448506;54;63;
5453512;55;63;
5458518;55;63;
5463524;54;63;
5468530;55;63;
5473536;54;63;
5478542;55;63;
5483548;53;63;
5488554;54;63;
5493560;54;63;
5498566;55;63;
5503572;55;63;
5508578;53;63;
5513585;2147483647;2147483647;
5518591;69;63;
5523597;63;63;
5528604;58;63;
5533610;56;63;
5538616;57;63;
5543622;59;63;
5548948;2147483647;2147483647;
5553955;81;63;
5558961;62;63;
5563968;70;64;
5568974;59;63;
5573980;56;63;
5578986;57;63;
5583992;58;63;
5588998;57;63;
5594004;57;63;
5599010;58;63;
5604016;59;63;
5609022;58;63;
5614028;59;63;
5619034;58;63;
5624040;59;63;
5629046;59;63;
5634052;59;63;
5639058;59;63;
5644064;58;63;
5649070;59;63;
5654076;60;63;
5659082;62;64;
5664089;65;64;
5669095;64;64;
5674101;58;63;
5679107;64;63;
5684113;56;63;
5689119;56;63;
5694125;58;63;
5699131;59;63;
5704137;63;62;
5709143;54;63;
5714149;56;63;
5719155;56;63;
5724161;57;63;
5729168;56;63;
5734174;61;63;
5739180;57;63;
5744187;61;63;
5749193;55;63;
5754199;55;63;
5759205;55;63;
5764211;55;63;
5769217;55;63;
5774223;56;63;
5779229;56;63;
5784235;56;63;
5789241;56;63;
5794247;56;63;
5799253;56;63;
5804259;59;63;
5809265;59;63;
5814271;60;63;
5819277;58;63;
5824284;61;64;
5829290;58;63;
5834296;57;63;
5839302;57;63;
5844309;58;63;
5849315;57;63;
5854321;58;63;
5859327;61;63;
5864333;56;63;
5869339;55;63;
5874345;55;63;
5879351;55;63;
5884357;55;63;
5889363;54;63;
5894369;55;63;
5899375;71;64;
5904381;55;63;
5909387;54;63;
5914393;55;63;
5919399;63;63;
5924406;64;63;
5929412;62;63;
5934419;60;63;
5939426;55;63;
5944432;55;63;
5949438;56;63;
5954444;56;63;
5959450;57;63;
5964456;57;63;
5969462;57;63;
5974468;55;63;
5979474;55;63;
5984482;56;64;
5989488;55;63;
5994494;55;63;
5999500;55;63;
6004506;54;63;
6009512;53;63;
6014518;53;63;
6019524;56;63;
6024530;55;63;
6029536;55;63;
6034542;56;63;
6039548;56;63;
6044554;56;63;
6049560;58;63;
6054566;56;63;
6059572;55;63;
6064578;55;63;
6069584;55;63;
6074590;54;63;
6079596;54;63;
6084602;55;63;
6089608;55;63;
6094614;55;63;
6099620;55;63;
6104626;54;63;
6109632;56;63;
6114638;56;63;
6119644;54;63;
6124650;54;63;
6129656;54;63;
6134662;56;63;
6139668;55;63;
6144675;62;64;
6149681;56;63;
6154687;55;63;
6159693;55;63;
6164699;54;63;
6169705;55;63;
6174711;54;63;
6179717;56;63;
6184723;55;63;
6189729;54;63;
6194735;55;63;
6199741;55;63;
6204747;54;63;
6209753;54;63;
6214759;53;63;
6219765;54;64;
6224771;54;64;
6229777;54;64;
6234783;54;64;
6239789;55;64;
6244795;54;63;
6249801;55;64;
6254807;55;63;
6259813;55;63;
6264819;56;64;
6269825;55;63;
6274831;56;64;
6279837;56;63;
6284843;56;64;
6289849;56;63;
6294855;56;63;
6299861;55;63;
6304868;57;64;
6309874;55;63;
6314880;55;63;
6320572;2147483647;2147483647;
6325578;66;64;
6330584;57;63;
6335591;56;64;
6340597;56;64;
6345603;55;64;
6350609;56;64;
6355615;56;63;
6360621;60;64;
6365627;57;64;
6370633;56;63;
6375639;57;64;
6380645;57;64;
6385651;64;64;
6390657;55;64;
6395663;54;63;
6400669;54;64;
6405675;55;64;
6410681;55;63;
6415687;54;64;
6420693;54;64;
6425699;55;63;
6430705;55;64;
6435711;56;63;
6440717;64;64;
6445723;56;63;
6450729;56;63;
6455735;55;64;
6460753;58;65;
6465759;59;64;
6470765;63;64;
6475771;64;64;
6480777;67;64;
6485783;68;64;
6490789;70;64;
6495795;71;64;
6500801;73;64;
6506721;2147483647;2147483647;
6513328;2147483647;2147483647;
6519157;2147483647;2147483647;
6524205;2147483647;2147483647;
6529211;55;63;
6534217;57;64;
6539223;56;64;
6544229;56;64;
6549235;57;64;
6554241;57;64;
6559247;59;64;
6564253;60;64;
6569259;62;64;
6574265;83;64;
6579271;91;64;
6584277;82;64;
6589283;56;64;
6594289;56;64;
6599295;58;64;
6604302;80;64;
6609308;87;64;
6614314;56;64;
6619320;2147483647;2147483647;
6624326;74;64;
6629332;60;64;
6634338;59;64;
6639344;60;64;
6644350;61;64;
6649356;67;64;
6654363;67;64;
6659369;68;64;
6664375;68;64;
6669381;2147483647;2147483647;
6674387;66;64;
6679393;66;64;
6684399;64;64;
6689405;63;64;
6694412;62;64;
6699418;62;64;
6704424;65;64;
6709430;63;64;
6714436;2147483647;2147483647;
6719442;60;64;
6724449;60;64;
6729455;64;64;
6734461;64;64;
6739467;65;64;
6744473;64;64;
6749480;67;65;
6754487;67;64;
6759493;67;64;
6764500;68;64;
6769507;69;64;
6774513;71;64;
6779519;70;64;
6784525;64;64;
6789531;66;64;
6794537;65;64;
6799543;66;64;
6804549;67;64;
6809555;68;64;
6814561;69;64;
6819567;69;64;
6824573;67;64;
6829579;67;64;
6834585;61;64;
6839591;65;64;
6844597;68;64;
6849603;68;64;
6854610;62;64;
6859617;64;64;
6864623;58;64;
6869629;60;64;
6874635;64;64;
6879641;52;63;
6884647;52;63;
6889653;52;63;
6894659;56;64;
6899665;53;64;
6904671;53;64;
6909678;52;64;
6914684;52;64;
6919690;52;64;
6925428;2147483647;2147483647;
6932080;2147483647;2147483647;
6937086;52;64;
6942093;52;63;
6947099;52;63;
6952106;52;63;
6957113;52;64;
6962120;58;64;
6967126;53;64;
6972133;53;64;
6977139;52;64;
6982145;52;64;
6987151;53;64;
6992157;52;64;
6997164;54;64;
7002170;53;64;
7007176;52;64;
7012182;52;64;
7017188;52;62;
7022195;52;63;
7027201;52;63;
7032207;52;63;
7037213;52;63;
7042219;52;63;
7047225;52;63;
7052231;52;63;
7057237;52;63;
7062244;52;63;
7067250;52;63;
7072256;52;63;
7077262;52;63;
7082268;52;63;
7087274;52;63;
7092280;52;64;
7097287;52;63;
7102293;52;63;
7107300;52;63;
7112306;52;63;
7117313;52;63;
7122320;52;63;
7127327;52;63;
7132334;52;63;
7137340;52;63;
7142347;52;63;
7147353;52;64;
7152359;52;64;
7157366;52;64;
7162372;52;64;
7167378;52;64;
7172385;52;64;
7177391;52;64;
7182398;52;64;
7187404;52;64;
7192411;52;64;
7197418;52;63;
7202424;52;64;
7207430;52;64;
7212436;53;64;
7217442;52;64;
7222450;53;64;
7227457;52;64;
7232464;53;64;
7237470;53;64;
7242476;55;64;
7247482;61;64;
7252488;54;64;
7258958;2147483647;2147483647;
7263965;51;64;
7268971;53;64;
7273977;53;64;
7278983;53;64;
7283990;53;64;
7288996;53;64;
7294002;53;64;
7299008;53;64;
7304015;53;64;
7309021;53;64;
7314027;53;64;
7319033;52;64;
7324040;52;64;
7329047;52;64;
7334054;52;64;
7339061;52;64;
7344068;52;64;
7349075;52;64;
7354081;53;64;
7359088;53;64;
7364095;53;64;
7369101;52;64;
7374108;53;64;
7379116;52;64;
7384122;53;64;
7389129;52;64;
7394136;52;64;
7399142;52;64;
7404148;53;64;
7409154;53;64;
7414160;53;64;
7419166;53;64;
7424173;53;64;
7429179;53;64;
7434185;52;63;
7439192;53;64;
7444199;53;64;
7449205;53;64;
7454212;53;64;
7459219;53;64;
7464225;53;64;
7469232;53;63;
7474238;53;64;
7479244;53;63;
7484250;53;64;
7489257;52;64;
7494263;53;64;
7499269;53;64;
7504276;53;64;
7509282;53;64;
7514288;53;64;
7519295;53;64;
7524301;53;64;
7529308;52;64;
7534314;52;64;
7539322;52;63;
7544328;52;64;
7549335;52;64;
7554342;53;64;
7559348;53;64;
7564355;52;64;
7569362;52;64;
7574369;52;64;
7579375;53;64;
7584382;53;64;
7589388;53;64;
7594395;52;64;
7599402;52;64;
7604409;53;64;
7609415;52;64;
7614421;53;64;
7619428;53;64;
7624434;52;64;
7629441;52;64;
7634447;53;64;
7639453;53;64;
7644459;53;64;
7649466;52;63;
7654472;53;64;
7659479;53;64;
7664485;53;64;
7669492;53;64;
7674499;53;64;
7679506;53;64;
7684513;53;64;
7689519;2147483647;2147483647;
7694534;54;66;
7699540;53;64;
7704546;53;64;
7709553;53;64;
7714559;53;63;
7719566;53;64;
7724572;2147483647;2147483647;
7729579;53;64;
7734585;53;64;
7739592;53;64;
7744599;53;64;
7749605;53;64;
7754612;53;64;
7759619;53;64;
7764626;53;64;
7769633;53;64;
7774639;53;64;
7779646;53;64;
7784653;53;64;
7789659;53;64;
7794665;53;64;
7799671;53;64;
7804678;53;64;
7809685;53;64;
7814691;53;64;
7819697;53;64;
7824703;52;64;
7829709;53;64;
7834716;53;64;
7839722;52;64;
7844729;52;64;
7849737;53;63;
